20200818_08_02_46;25.32;109862.8125;47.646484375
20200818_07_01_59;25.28;110015.578125;47.7021484375
20200818_20_38_36;24.13;115572.808594;47.6884765625
20200818_02_52_44;25.44;109145.445312;43.2578125
20200818_12_03_52;25.55;108727.464844;44.4248046875
20200818_09_10_24;24.42;114234.863281;47.19140625
20200819_00_04_43;25.64;108303.722656;43.2294921875
20200818_08_15_59;25.29;110043.621094;47.8115234375
20200818_13_36_44;25.8;107448.246094;42.8095703125
20200818_02_34_45;25.36;109572.625;42.8642578125
20200818_06_12_01;25.38;109497.425781;46.5703125
20200818_09_46_35;25.08;111085.800781;47.0078125
20200818_13_20_23;25.82;107334.566406;42.9208984375
20200818_12_36_18;25.62;108365.441406;43.97265625
20200818_12_01_04;25.57;108643.425781;44.4609375
20200818_12_49_53;25.71;107912.035156;43.572265625
20200818_13_15_23;25.8;107435.296875;42.9189453125
20200818_05_22_34;25.38;109500.371094;46.005859375
20200818_04_41_21;25.38;109488.578125;45.1875
20200818_12_54_27;25.73;107811.703125;43.501953125
20200818_11_55_28;25.52;108906.148438;44.576171875
20200818_03_58_54;25.4;109377.902344;44.697265625
20200818_10_17_04;25.21;110455.0625;45.98828125
20200818_06_33_01;25.32;109817.125;46.900390625
20200818_10_18_38;25.21;110428.042969;45.98828125
20200818_19_58_03;25.69;107957.355469;43.8232421875
20200818_12_23_41;25.55;108728.347656;44.1708984375
20200818_02_37_09;25.41;109313.695312;42.724609375
20200818_08_47_34;25.49;109052.300781;47.51953125
20200818_13_12_14;25.79;107524.996094;42.8447265625
20200818_02_06_38;24.25;114923.761719;44.5478515625
20200818_05_24_55;25.37;109527.558594;45.96875
20200818_20_10_26;24.91;111821.996094;45.3701171875
20200818_08_43_24;25.29;110010.617188;47.474609375
20200818_12_12_00;25.55;108724.523438;44.412109375
20200818_02_18_01;24.88;111910.832031;43.6005859375
20200818_12_07_43;25.55;108746.015625;44.4111328125
20200818_08_06_46;25.32;109882.027344;47.7783203125
20200818_09_20_31;24.86;112127.976562;47.73046875
20200818_10_44_47;25.24;110305.761719;45.2939453125
20200818_05_59_15;25.32;109771.367188;46.5888671875
20200818_20_07_17;25.15;110686.027344;44.7685546875
20200818_03_27_22;25.43;109212.667969;43.990234375
20200818_09_54_55;25.11;110924.601562;46.67578125
20200818_03_01_26;25.4;109321.214844;43.494140625
20200818_10_47_14;25.29;110081.980469;45.3955078125
20200818_10_19_20;25.22;110401.011719;45.7373046875
20200818_03_38_25;25.45;109123.148438;44.232421875
20200818_11_48_49;25.5;109020.296875;44.5869140625
20200818_20_38_25;24.19;115278.484375;47.634765625
20200818_13_03_06;25.72;107831.390625;43.4169921875
20200818_08_49_29;25.53;108842.625;47.2119140625
20200818_20_01_42;25.25;110176.929688;44.333984375
20200818_06_23_57;25.33;109747.183594;46.697265625
20200818_07_10_11;25.27;110057.421875;47.5458984375
20200818_04_20_55;25.39;109427.359375;44.94921875
20200818_06_53_16;25.3;109911.21875;47.2724609375
20200818_05_09_33;25.38;109497.425781;45.9091796875
20200818_12_25_26;25.54;108778.136719;44.2900390625
20200818_02_31_29;25.31;109791.15625;42.9208984375
20200818_09_59_23;25.12;110879.628906;46.4599609375
20200818_09_45_54;25.06;111177.390625;46.8984375
20200818_20_00_29;25.47;109070.335938;44.34375
20200818_10_08_02;25.21;110443.25;46.205078125
20200818_06_37_49;25.31;109866.402344;46.99609375
20200818_03_06_51;25.38;109422.128906;43.76953125
20200818_07_47_45;25.31;109940.15625;47.7294921875
20200818_06_57_48;25.3;109905.316406;47.3447265625
20200818_09_03_46;24.23;115144.78125;47.2197265625
20200818_03_43_34;25.43;109200.878906;44.279296875
20200818_07_26_20;25.34;109741.496094;47.63671875
20200818_08_51_55;25.52;108897.316406;47.0302734375
20200818_10_53_31;25.32;109917.425781;45.181640625
20200818_05_38_51;25.38;109500.371094;46.162109375
20200818_20_29_23;24.57;113465.433594;46.5712890625
20200818_05_25_58;25.37;109543.882812;46.0283203125
20200818_20_36_30;24.33;114610.339844;47.0146484375
20200818_07_42_32;25.29;110013.566406;47.798828125
20200818_02_17_51;24.88;111937.5;43.576171875
20200818_04_14_54;25.41;109334.324219;44.7587890625
20200822_20_46_00;25.67;108610.328125;45.3505859375
20200818_10_47_25;25.29;110084.933594;45.3232421875
20200818_12_44_02;25.67;108126.1875;43.6650390625
20200818_10_57_01;25.35;109763.539062;45.1015625
20200818_11_51_26;25.49;109033.824219;44.5615234375
20200818_10_00_30;25.13;110851.777344;46.49609375
20200818_10_40_57;25.25;110259.578125;45.19921875
20200818_20_54_35;24.89;111951.359375;47.0732421875
20200818_07_46_22;25.29;110037.71875;47.8837890625
20200818_02_20_17;24.98;111452.191406;43.4541015625
20200818_08_08_46;25.27;110086.933594;47.8583984375
20200818_10_02_36;25.16;110686.945312;46.46484375
20200818_09_05_10;24.21;115244.464844;47.2890625
20200818_07_23_38;25.32;109830.363281;47.6943359375
20200818_09_32_02;24.99;111507.046875;47.52734375
20200818_20_38_05;24.2;115263.589844;47.7666015625
20200818_02_24_54;25.11;110770.605469;43.1904296875
20200818_08_19_18;25.31;109946.054688;47.705078125
20200818_12_24_44;25.54;108752.777344;44.2783203125
20200818_05_55_46;25.34;109689.019531;46.482421875
20200818_10_00_41;25.14;110802.890625;46.4384765625
20200818_07_09_18;25.28;110027.382812;47.6298828125
20200818_20_55_42;25.0;111408.164062;46.892578125
20200818_10_36_13;25.24;110308.714844;45.4619140625
20200818_05_46_57;25.35;109648.527344;46.435546875
20200818_09_30_07;24.99;111498.167969;47.4677734375
20200818_03_26_09;25.43;109184.488281;43.955078125
20200818_08_09_01;25.29;110037.71875;47.8115234375
20200818_02_19_25;24.94;111609.523438;43.462890625
20200818_03_44_26;25.45;109129.039062;44.2568359375
20200818_03_12_16;25.39;109400.828125;43.830078125
20200818_12_04_13;25.55;108746.015625;44.3876953125
20200818_08_17_12;25.3;109979.074219;47.7294921875
20200818_08_05_22;25.34;109783.398438;47.732421875
20200818_08_11_54;25.26;110153.828125;47.8447265625
20200818_20_04_40;25.22;110308.105469;44.6435546875
20200818_12_05_48;25.54;108798.746094;44.5185546875
20200818_13_49_01;25.76;107635.542969;43.03515625
20200818_03_50_32;25.45;109098.832031;44.3896484375
20200818_05_19_37;25.38;109497.425781;45.873046875
20200818_02_27_18;25.22;110262.246094;43.01953125
20200818_02_29_45;25.27;110007.773438;42.98828125
20200818_12_34_43;25.6;108462.367188;44.03125
20200818_09_43_48;25.06;111174.433594;46.9228515625
20200818_04_03_10;25.42;109270.09375;44.6748046875
20200818_09_00_06;24.28;114905.105469;48.267578125
20200818_20_25_36;24.63;113191.617188;46.505859375
20200818_11_22_16;25.36;109711.21875;44.9091796875
20200818_08_00_31;25.33;109816.449219;47.7197265625
20200818_11_35_13;25.48;109131.410156;44.7294921875
20200818_07_57_15;25.33;109810.546875;47.7080078125
20200818_04_35_46;25.39;109439.148438;45.1298828125
20200818_06_59_48;25.3;109941.273438;47.4521484375
20200818_11_47_20;25.5;108995.914062;44.611328125
20200818_03_11_02;25.39;109375.636719;43.771484375
20200818_10_42_20;25.24;110302.808594;45.318359375
20200818_03_43_44;25.44;109163.125;44.232421875
20200818_03_25_27;25.46;109073.574219;43.9326171875
20200818_12_33_50;25.58;108542.617188;44.0419921875
20200818_09_47_07;25.08;111047.09375;46.8408203125
20200818_09_24_32;24.93;111806.074219;47.4853515625
20200818_08_56_58;24.19;115355.085938;48.7724609375
20200818_04_18_07;25.39;109396.269531;44.8896484375
20200818_07_48_49;25.3;109982.582031;47.8359375
20200818_20_23_51;24.53;113651.957031;46.794921875
20200818_20_22_17;24.49;113855.9375;46.6953125
20200818_07_13_19;25.27;110057.421875;47.8583984375
20200818_11_10_02;25.38;109615.351562;44.958984375
20200818_02_33_03;25.31;109794.101562;42.9208984375
20200818_13_46_45;25.76;107641.417969;43.046875
20200818_13_50_14;25.77;107582.339844;42.98828125
20200818_06_30_40;25.32;109817.125;46.8525390625
20200818_06_16_33;25.35;109621.363281;46.6640625
20200818_10_48_07;25.29;110054.878906;45.2998046875
20200818_11_35_24;25.49;109067.027344;44.6455078125
20200818_09_52_10;25.11;110897.6875;46.7724609375
20200818_10_46_32;25.27;110131.195312;45.39453125
20200818_12_47_58;25.68;108074.125;43.59375
20200818_02_50_49;25.42;109252.410156;43.2431640625
20200818_04_39_15;25.4;109362.480469;45.1181640625
20200818_04_52_41;25.34;109685.460938;45.4365234375
20200818_13_25_16;25.84;107224.9375;42.9228515625
20200818_12_41_56;25.65;108204.65625;43.7587890625
20200818_12_54_06;25.72;107834.328125;43.4775390625
20200818_06_00_17;25.31;109851.652344;46.6474609375
20200818_08_28_32;25.3;110003.234375;47.6435546875
20200818_05_49_55;25.34;109661.867188;46.3388671875
20200818_10_13_26;25.23;110351.925781;46.0986328125
20200818_03_30_14;25.43;109209.71875;44.0869140625
20200818_12_07_01;25.55;108718.636719;44.47265625
20200818_01_58_54;24.49;113811.355469;43.5986328125
20200818_04_17_36;25.38;109442.765625;44.8642578125
20200818_02_10_26;24.11;115602.539062;44.94140625
20200818_20_13_34;24.95;111620.238281;45.4580078125
20200818_09_44_40;25.06;111171.476562;46.982421875
20200818_20_29_13;24.62;113215.949219;46.4931640625
20200818_12_51_59;25.71;107917.914062;43.4755859375
20200818_07_50_12;25.32;109887.925781;47.814453125
20200818_07_23_17;25.33;109781.054688;47.6953125
20200818_06_56_25;25.32;109837.777344;47.3330078125
20200818_09_55_48;25.11;110930.515625;46.6279296875
20200818_20_10_16;24.91;111821.996094;45.466796875
20200818_12_55_30;25.74;107756.574219;43.40625
20200818_11_40_08;25.48;109100.226562;44.62109375
20200818_05_25_16;25.38;109472.242188;45.982421875
20200818_03_44_16;25.44;109157.234375;44.3525390625
20200818_06_36_04;25.29;109939.804688;47.005859375
20200818_11_51_37;25.49;109039.714844;44.6337890625
20200818_03_08_25;25.39;109403.773438;43.685546875
20200818_12_49_22;25.69;107986.753906;43.5703125
20200818_03_40_41;25.45;109131.988281;44.2451171875
20200818_07_00_41;25.29;109963.40625;47.4384765625
20200818_09_51_18;25.1;110976.390625;46.7216796875
20200818_19_53_00;26.28;104978.785156;44.6875
20200818_10_14_40;25.21;110430.996094;46.1572265625
20200818_04_49_33;25.38;109484.035156;45.28515625
20200818_03_26_30;25.45;109123.148438;43.9560546875
20200818_05_52_58;25.33;109719.113281;46.4697265625
20200818_10_27_00;25.23;110343.066406;45.5458984375
20200818_03_00_13;25.43;109163.859375;43.42578125
20200818_04_46_14;25.38;109500.371094;45.34375
20200818_04_51_38;25.36;109605.0625;45.2822265625
20200818_03_37_23;25.42;109258.300781;44.1337890625
20200818_12_49_43;25.68;108039.792969;43.5693359375
20200818_20_52_37;24.62;113218.917969;47.296875
20200818_02_53_05;25.45;109120.199219;43.26953125
20200818_11_01_27;25.36;109714.164062;45.0537109375
20200818_12_01_57;25.57;108618.96875;44.42578125
20200818_20_14_48;24.86;112099.257812;45.6162109375
20200818_11_02_30;25.35;109757.640625;45.029296875
20200818_09_41_42;25.03;111334.378906;47.076171875
20200818_07_05_07;25.27;110042.664062;47.4736328125
20200818_11_40_29;25.48;109103.171875;44.5966796875
20200818_10_58_05;25.35;109763.539062;45.041015625
20200818_20_34_35;24.27;114886.457031;47.380859375
20200818_07_55_31;25.34;109770.988281;47.7568359375
20200818_10_03_18;25.16;110672.171875;46.4404296875
20200818_08_52_58;25.2;110471.625;47.4052734375
20200818_02_25_15;25.13;110694.828125;43.1552734375
20200818_12_46_50;25.67;108123.246094;43.6171875
20200818_12_23_31;25.55;108743.070312;44.23046875
20200818_10_39_11;25.23;110335.761719;45.3662109375
20200818_09_01_40;24.42;114258.070312;47.52734375
20200818_11_42_14;25.47;109178.097656;44.703125
20200818_11_02_40;25.34;109788.683594;45.0283203125
20200818_08_00_11;25.34;109762.140625;47.6845703125
20200818_03_55_09;25.41;109292.363281;44.470703125
20200818_02_13_29;24.62;113177.03125;43.9345703125
20200818_13_49_54;25.77;107579.402344;43.0478515625
20200818_08_05_43;25.33;109835.671875;47.7548828125
20200818_11_48_28;25.5;108992.972656;44.5634765625
20200818_05_08_51;25.4;109407.382812;45.8037109375
20200818_06_35_12;25.31;109866.402344;46.99609375
20200818_05_46_47;25.35;109618.414062;46.3876953125
20200818_11_51_58;25.5;109014.402344;44.5869140625
20200818_20_05_01;25.18;110537.152344;44.7353515625
20200818_04_22_18;25.4;109380.851562;44.90234375
20200818_06_08_21;25.39;109419.851562;46.537109375
20200818_08_55_55;24.42;114225.941406;48.2109375
20200818_11_19_07;25.36;109686.988281;44.9951171875
20200818_07_26_09;25.34;109762.75;47.6123046875
20200818_20_15_50;24.82;112273.554688;45.76953125
20200818_02_26_57;25.2;110338.3125;43.0537109375
20200818_11_15_48;25.39;109557.066406;44.94921875
20200818_11_48_07;25.5;109017.351562;44.623046875
20200818_09_33_36;25.01;111425.734375;47.373046875
20200818_04_46_56;25.37;109549.777344;45.283203125
20200818_03_53_45;25.41;109292.363281;44.4462890625
20200818_08_58_32;24.27;114963.109375;49.4892578125
20200818_13_51_33;25.77;107582.339844;43.01171875
20200818_11_03_01;25.34;109791.632812;45.16015625
20200818_03_48_48;25.45;109110.617188;44.4013671875
20200818_05_50_21;25.33;109716.167969;46.4462890625
20200818_03_04_56;25.38;109444.355469;43.6962890625
20200818_04_28_03;25.39;109402.167969;44.9501953125
20200818_05_09_22;25.39;109453.886719;45.8388671875
20200818_11_57_23;25.55;108715.691406;44.47265625
20200818_04_08_13;25.42;109248.75;44.724609375
20200818_11_46_06;25.5;109026.1875;44.57421875
20200818_08_38_41;25.29;110022.421875;47.546875
20200818_02_29_03;25.26;110029.875;43.0234375
20200818_13_15_34;25.8;107441.167969;42.9072265625
20200818_20_41_54;23.94;116441.847656;48.21875
20200818_08_17_33;25.31;109949.003906;47.7294921875
20200818_12_46_39;25.68;108077.066406;43.59375
20200818_11_43_17;25.48;109097.28125;44.5966796875
20200818_20_26_49;24.66;113036.328125;46.29296875
20200818_10_19_31;25.2;110477.097656;45.69921875
20200818_09_06_13;23.97;116353.832031;47.515625
20200818_09_13_03;24.64;113203.199219;47.9228515625
20200818_11_45_03;25.49;109078.808594;44.6455078125
20200818_05_56_38;25.32;109793.527344;46.6484375
20200818_09_02_01;24.31;114740.949219;47.7685546875
20200818_13_26_05;25.84;107224.9375;42.9111328125
20200818_20_06_14;25.1;110920.226562;44.798828125
20200818_12_59_31;25.72;107828.453125;43.4892578125
20200818_04_39_36;25.41;109340.222656;45.0830078125
20200818_12_57_36;25.74;107730.992188;43.37109375
20200818_03_02_08;25.4;109315.320312;43.6748046875
20200818_03_03_42;25.41;109298.957031;43.6396484375
20200818_11_50_03;25.49;109039.714844;44.609375
20200818_10_23_10;25.22;110401.011719;45.6171875
20200818_03_02_50;25.41;109293.0625;43.5673828125
20200818_13_34_07;25.82;107322.820312;42.896484375
20200818_12_05_58;25.53;108823.160156;44.505859375
20200818_03_46_21;25.44;109157.234375;44.208984375
20200818_13_05_01;25.72;107861.882812;43.3798828125
20200818_03_31_38;25.43;109212.667969;44.0986328125
20200818_04_04_38;25.42;109245.804688;44.6875
20200818_12_23_51;25.55;108728.347656;44.20703125
20200818_03_16_54;25.42;109255.359375;43.9892578125
20200818_11_28_25;25.45;109279.304688;44.810546875
20200818_04_54_46;25.38;109500.371094;45.4765625
20200818_02_57_16;25.46;109031.570312;43.283203125
20200818_02_43_14;25.43;109166.808594;42.9443359375
20200818_04_26_29;25.39;109427.359375;44.94921875
20200818_04_38_02;25.39;109436.199219;45.1533203125
20200818_07_17_06;25.29;109987.011719;47.6669921875
20200818_06_17_25;25.35;109642.628906;46.6279296875
20200818_09_48_41;25.09;111031.105469;46.7685546875
20200818_09_03_25;24.3;114825.96875;47.203125
20200818_08_47_13;25.45;109252.789062;47.5634765625
20200818_03_01_47;25.41;109271.734375;43.4716796875
20200818_09_06_02;23.98;116307.519531;47.4091796875
20200818_06_58_56;25.3;109935.375;47.5234375
20200818_11_12_08;25.38;109606.507812;44.9716796875
20200818_08_40_26;25.3;109997.332031;47.6318359375
20200818_07_58_47;25.34;109768.039062;47.6845703125
20200818_10_08_54;25.21;110422.136719;46.193359375
20200818_04_16_02;25.39;109402.167969;44.841796875
20200818_11_56_10;25.52;108878.804688;44.4931640625
20200818_02_56_23;25.46;109061.789062;43.2470703125
20200818_10_11_00;25.21;110452.109375;46.0009765625
20200818_07_10_58;25.27;110087.453125;47.712890625
20200818_20_00_08;25.43;109252.257812;44.2197265625
20200818_05_42_36;25.38;109488.578125;46.1376953125
20200818_06_35_22;25.3;109911.773438;46.9951171875
20200818_08_12_41;25.29;110046.570312;47.8349609375
20200818_02_16_27;24.83;112183.808594;43.71484375
20200818_06_49_16;25.3;109926.523438;47.2470703125
20200818_04_05_09;25.42;109242.855469;44.603515625
20200818_10_44_26;25.24;110284.609375;45.294921875
20200818_06_48_34;25.31;109881.152344;47.091796875
20200818_07_36_26;25.3;109955.472656;47.716796875
20200818_20_23_10;24.38;114402.464844;47.0908203125
20200818_11_54_35;25.5;109011.457031;44.5869140625
20200818_09_34_23;25.02;111377.109375;47.337890625
20200818_11_21_44;25.35;109733.425781;44.95703125
20200818_03_59_15;25.4;109369.0625;44.673828125
20200818_07_53_25;25.33;109838.625;47.8154296875
20200818_11_47_09;25.5;109017.351562;44.6103515625
20200818_13_45_27;25.76;107629.667969;42.9384765625
20200818_11_30_52;25.46;109193.597656;44.69140625
20200818_04_15_15;25.41;109325.484375;44.818359375
20200818_03_27_48;25.43;109200.878906;44.0380859375
20200818_08_15_07;25.28;110068.695312;47.7744140625
20200818_08_42_00;25.3;109982.582031;47.4638671875
20200818_04_32_35;25.41;109298.257812;44.9521484375
20200818_06_56_46;25.31;109884.101562;47.3681640625
20200818_05_10_04;25.37;109549.777344;45.908203125
20200818_11_34_20;25.49;109045.605469;44.6455078125
20200818_02_15_35;24.78;112388.289062;43.626953125
20200818_03_24_45;25.46;109049.246094;43.9580078125
20200818_07_18_30;25.3;109956.027344;47.6318359375
20200818_20_28_10;24.69;112895.671875;46.2958984375
20200818_08_51_03;25.53;108823.160156;46.83984375
20200818_07_49_30;25.32;109856.910156;47.9111328125
20200818_06_40_02;25.29;109939.804688;47.078125
20200818_12_24_54;25.54;108749.835938;44.2783203125
20200818_09_17_21;24.82;112323.929688;47.8818359375
20200818_02_59_31;25.43;109163.859375;43.44921875
20200818_12_19_11;25.52;108855.25;44.2880859375
20200818_09_25_04;24.96;111652.679688;47.6201171875
20200818_08_56_27;24.21;115226.582031;49.0751953125
20200818_06_36_35;25.29;109936.851562;46.9580078125
20200818_08_41_49;25.3;109967.273438;47.4765625
20200818_05_37_59;25.39;109450.941406;46.0791015625
20200818_05_54_43;25.34;109697.867188;46.482421875
20200818_07_33_49;25.33;109823.875;47.6103515625
20200818_04_42_03;25.37;109549.777344;45.271484375
20200818_07_14_21;25.29;110005.261719;47.7626953125
20200818_05_43_39;25.36;109569.042969;46.3896484375
20200818_20_29_02;24.66;113062.761719;46.4599609375
20200818_08_35_01;25.3;109967.273438;47.716796875
20200818_03_13_50;25.39;109384.480469;43.951171875
20200818_06_14_59;25.35;109648.527344;46.5556640625
20200818_05_19_26;25.36;109593.265625;45.8837890625
20200818_08_45_50;25.33;109838.625;47.4541015625
20200818_09_33_05;25.0;111458.457031;47.4208984375
20200818_19_52_07;26.36;104525.363281;45.0458984375
20200818_13_08_22;25.73;107784.140625;42.8642578125
20200818_19_57_21;25.72;107826.613281;43.9580078125
20200818_04_16_33;25.39;109399.21875;44.7451171875
20200818_02_16_48;24.83;112169.050781;43.66796875
20200818_12_14_59;25.53;108839.679688;44.494140625
20200818_03_07_33;25.38;109428.023438;43.7578125
20200818_12_01_25;25.56;108668.816406;44.4013671875
20200818_06_43_20;25.3;109929.476562;47.115234375
20200818_12_51_07;25.71;107887.433594;43.560546875
20200818_06_23_47;25.34;109676.617188;46.7236328125
20200818_10_23_52;25.22;110381.914062;45.6416015625
20200818_07_49_09;25.3;109991.433594;47.7763671875
20200818_08_52_37;25.23;110303.289062;46.8564453125
20200818_03_30_04;25.41;109274.679688;44.037109375
20200818_03_46_42;25.45;109129.039062;44.29296875
20200818_10_13_06;25.22;110378.960938;46.0263671875
20200818_11_49_42;25.49;109069.972656;44.6689453125
20200818_08_39_55;25.31;109940.15625;47.453125
20200818_03_56_22;25.4;109366.113281;44.5771484375
20200818_03_05_48;25.36;109530.710938;43.7197265625
20200818_13_06_05;25.71;107884.496094;43.392578125
20200818_05_42_05;25.39;109422.800781;46.080078125
20200818_03_33_22;25.43;109187.433594;44.02734375
20200818_10_16_53;25.19;110529.085938;46.19140625
20200818_13_34_59;25.81;107382.003906;42.84765625
20200818_05_27_16;25.35;109618.414062;46.0029296875
20200818_06_22_55;25.34;109703.765625;46.7236328125
20200818_07_30_31;25.34;109771.601562;47.708984375
20200818_04_41_42;25.38;109491.527344;45.1396484375
20200818_10_01_33;25.16;110700.066406;46.51171875
20200818_07_31_44;25.33;109815.027344;47.5869140625
20200818_07_39_03;25.29;110025.917969;47.8115234375
20200818_05_12_36;25.36;109583.785156;45.884765625
20200818_08_17_02;25.29;110025.371094;47.7509765625
20200818_02_10_16;24.09;115698.664062;44.890625
20200818_04_21_47;25.39;109427.359375;44.9375
20200818_20_17_14;24.72;112743.84375;46.0234375
20200818_11_29_28;25.46;109199.492188;44.5830078125
20200818_07_55_41;25.35;109715.730469;47.7578125
20200818_13_06_47;25.71;107912.035156;43.3193359375
20200818_11_31_13;25.48;109128.464844;44.6455078125
20200818_03_13_09;25.4;109354.324219;43.87890625
20200818_09_15_20;24.75;112674.6875;47.7666015625
20200818_04_32_04;25.41;109322.535156;45.0712890625
20200818_03_11_55;25.4;109354.324219;43.8193359375
20200818_11_07_24;25.38;109584.273438;45.0087890625
20200818_10_20_33;25.22;110401.011719;45.701171875
20200818_05_05_22;25.4;109401.484375;45.6953125
20200818_11_23_19;25.38;109587.21875;44.923828125
20200818_05_06_56;25.41;109324.78125;45.697265625
20200818_08_07_12;25.31;109937.207031;47.716796875
20200818_11_06_01;25.38;109612.402344;45.01953125
20200818_11_36_12;25.48;109103.171875;44.6689453125
20200818_13_07_29;25.72;107870.699219;43.2119140625
20200818_09_38_24;25.03;111301.632812;47.1962890625
20200818_02_32_01;25.32;109747.769531;42.884765625
20200818_10_00_20;25.15;110756.933594;46.4990234375
20200818_10_07_20;25.2;110471.191406;46.2041015625
20200818_03_23_43;25.47;109013.128906;43.9814453125
20200818_10_46_22;25.27;110158.285156;45.4541015625
20200818_11_26_50;25.42;109396.816406;44.7353515625
20200818_11_23_29;25.38;109581.324219;44.9599609375
20200818_06_18_07;25.36;109593.265625;46.640625
20200818_06_53_48;25.3;109932.425781;47.3310546875
20200818_12_44_44;25.67;108101.628906;43.62890625
20200818_04_10_18;25.42;109248.75;44.759765625
20200818_02_21_46;25.02;111220.148438;43.41015625
20200818_08_50_31;25.53;108845.566406;46.8994140625
20200818_11_19_59;25.35;109757.640625;45.0654296875
20200818_09_33_47;25.01;111431.652344;47.373046875
20200818_12_15_20;25.53;108851.453125;44.505859375
20200818_06_30_51;25.33;109761.933594;46.9736328125
20200818_20_17_46;24.68;112958.15625;46.0185546875
20200818_02_30_58;25.31;109797.050781;42.8720703125
20200818_04_56_10;25.36;109574.941406;45.51171875
20200818_04_49_54;25.37;109530.507812;45.4150390625
20200818_05_53_08;25.34;109697.867188;46.5546875
20200818_10_34_17;25.24;110278.710938;45.4033203125
20200818_10_45_50;25.25;110259.578125;45.33203125
20200818_07_11_19;25.25;110155.769531;47.6884765625
20200818_12_11_34;25.55;108746.015625;44.435546875
20200818_13_21_36;25.83;107314.765625;42.7646484375
20200818_13_21_57;25.83;107281.230469;42.77734375
20200818_12_28_45;25.54;108755.71875;44.25390625
20200818_12_20_04;25.55;108743.070312;44.279296875
20200818_13_44_03;25.77;107604.0625;43.01171875
20200818_08_37_59;25.3;109988.484375;47.4638671875
20200818_06_43_51;25.3;109923.574219;47.0546875
20200818_11_03_54;25.36;109705.320312;45.1259765625
20200818_10_46_11;25.26;110183.339844;45.44140625
20200818_12_12_32;25.54;108773.382812;44.4228515625
20200818_03_19_11;25.45;109098.832031;43.8720703125
20200818_12_33_08;25.57;108595.425781;44.11328125
20200818_02_31_50;25.31;109794.101562;42.896484375
20200818_12_03_00;25.56;108702.089844;44.412109375
20200818_03_21_48;25.46;109049.246094;43.9931640625
20200818_10_09_46;25.22;110398.0625;46.2177734375
20200818_02_49_35;25.43;109172.699219;43.125
20200818_10_14_19;25.21;110428.042969;46.1083984375
20200818_07_49_51;25.31;109909.152344;47.837890625
20200822_17_35_55;27.5;99025.3085938;34.2548828125
20200818_07_45_51;25.3;109961.371094;47.7529296875
20200818_12_53_02;25.72;107858.941406;43.46484375
20200818_09_46_56;25.08;111050.050781;46.8291015625
20200818_01_58_12;24.59;113316.648438;43.716796875
20200818_02_27_49;25.24;110164.066406;42.9853515625
20200818_05_34_11;25.36;109563.144531;46.208984375
20200818_04_56_31;25.37;109521.664062;45.451171875
20200818_07_03_02;25.29;109990.507812;47.4990234375
20200818_09_39_06;25.03;111322.546875;47.16015625
20200818_06_11_19;25.37;109543.882812;46.59375
20200818_05_45_55;25.37;109512.820312;46.3291015625
20200818_12_02_49;25.55;108740.125;44.423828125
20200818_02_56_55;25.43;109155.019531;43.26953125
20200818_05_27_27;25.35;109648.527344;46.0390625
20200818_05_59_57;25.32;109768.421875;46.61328125
20200818_06_46_54;25.3;109935.375;47.0673828125
20200818_12_07_12;25.56;108705.03125;44.4599609375
20200818_03_29_22;25.43;109209.71875;44.0146484375
20200818_08_39_34;25.3;109991.433594;47.5234375
20200818_05_21_21;25.37;109518.714844;45.9443359375
20200818_08_47_54;25.5;108969.414062;47.26953125
20200818_08_11_02;25.3;109964.324219;47.9091796875
20200818_02_09_03;23.97;116234.378906;45.37109375
20200818_03_50_11;25.45;109110.617188;44.341796875
20200818_09_33_26;25.01;111431.652344;47.384765625
20200818_13_23_42;25.84;107227.871094;42.88671875
20200818_19_54_23;26.1;105886.777344;44.3818359375
20200818_03_47_24;25.46;109079.46875;44.3056640625
20200818_02_39_36;25.43;109194.988281;42.7626953125
20200818_13_31_46;25.83;107266.550781;42.8974609375
20200818_05_24_03;25.38;109469.296875;45.9580078125
20200818_04_00_02;25.4;109369.0625;44.7333984375
20200818_12_06_40;25.56;108696.203125;44.4365234375
20200818_03_10_10;25.41;109271.734375;43.7724609375
20200818_03_26_40;25.42;109258.300781;43.9892578125
20200818_08_19_28;25.3;109991.433594;47.763671875
20200818_04_11_21;25.4;109353.640625;44.78125
20200818_11_16_40;25.39;109534.816406;45.009765625
20200818_11_48_38;25.5;109011.457031;44.57421875
20200818_08_38_31;25.3;109967.273438;47.5009765625
20200818_20_48_00;23.92;116542.339844;48.755859375
20200818_03_18_28;25.43;109184.488281;43.9306640625
20200818_03_41_39;25.45;109098.832031;44.1494140625
20200818_09_25_46;24.96;111658.601562;47.6435546875
20200818_09_49_54;25.11;110903.59375;46.80859375
20200818_02_41_31;25.42;109246.515625;42.978515625
20200818_03_38_46;25.44;109154.289062;44.232421875
20200818_11_59_08;25.57;108618.96875;44.4384765625
20200818_04_18_28;25.38;109454.554688;45.0087890625
20200818_03_02_19;25.41;109268.785156;43.6162109375
20200818_07_26_30;25.34;109762.75;47.576171875
20200818_02_25_05;25.13;110688.917969;43.19140625
20200818_11_25_46;25.4;109504.652344;44.8662109375
20200818_02_29_13;25.26;110029.875;43.0
20200818_05_09_54;25.38;109506.265625;45.9453125
20200818_13_50_46;25.77;107604.0625;43.0234375
20200818_06_07_08;25.39;109450.941406;46.572265625
20200818_13_39_31;25.77;107607.0;42.890625
